X,Y,stop_id,stop_code,stop_name,stop_desc,platform_code,zone_id,stop_url,level_id,location_type,parent_station,wheelchair_boarding,platform_name,stop_address,municipality,on_street,at_street,vehicle_type
,,place-WML-0442,,Worcester,,,CR-zone-8,https://www.mbta.com/stops/place-WML-0442,,"1",,"1",,"2 Washington Sq, Worcester, MA 01608",Worcester,,,
,,place-WR-0062,,Wyoming Hill,,,CR-zone-1,https://www.mbta.com/stops/place-WR-0062,,"1",,"2",,"40 W Wyoming Ave, Melrose, MA 02176",Melrose,,,
,,place-WR-0067,,Melrose/Cedar Park,,,CR-zone-1,https://www.mbta.com/stops/place-WR-0067,,"1",,"2",,"Cedar Park and W Emerson St, Melrose, MA 02176",Melrose,,,
,,place-WR-0075,,Melrose Highlands,,,CR-zone-1,https://www.mbta.com/stops/place-WR-0075,,"1",,"1",,"497 Franklin St, Melrose, MA 02176",Melrose,,,
,,place-WR-0085,,Greenwood,,,CR-zone-2,https://www.mbta.com/stops/place-WR-0085,,"1",,"2",,"907 Main St, Wakefield, MA 01880",Wakefield,,,
,,place-WR-0099,,Wakefield,,,CR-zone-2,https://www.mbta.com/stops/place-WR-0099,,"1",,"2",,"225 North Ave, Wakefield, MA 01880",Wakefield,,,
,,place-WR-0120,,Reading,,,CR-zone-2,https://www.mbta.com/stops/place-WR-0120,,"1",,"1",,"35 Lincoln St, Reading, MA 01867",Reading,,,
,,place-WR-0163,,North Wilmington,,,CR-zone-3,https://www.mbta.com/stops/place-WR-0163,,"1",,"2",,"370 Middlesex Ave, Wilmington, MA 01887",Wilmington,,,
,,place-WR-0205,,Ballardvale,,,CR-zone-4,https://www.mbta.com/stops/place-WR-0205,,"1",,"1",,"195 Andover St, Andover, MA 01810",Andover,,,
,,place-WR-0228,,Andover,,,CR-zone-5,https://www.mbta.com/stops/place-WR-0228,,"1",,"1",,"17 Railroad St, Andover, MA 01810",Andover,,,
,,place-WR-0264,,Lawrence,,,CR-zone-6,https://www.mbta.com/stops/place-WR-0264,,"1",,"1",,"S Union St and Merrimack St, Lawrence, MA 01843",Lawrence,,,
,,place-WR-0325,,Bradford,,,CR-zone-7,https://www.mbta.com/stops/place-WR-0325,,"1",,"1",,"10 Railroad Ave, Bradford, MA 01835",Haverhill,,,
,,place-WR-0329,,Haverhill,,,CR-zone-7,https://www.mbta.com/stops/place-WR-0329,,"1",,"1",,"1 Washington Ave, Haverhill, MA 01832",Haverhill,,,
,,place-alfcl,,Alewife,,,,https://www.mbta.com/stops/place-alfcl,,"1",,"1",,"Alewife Brook Pkwy and Cambridge Park Dr, Cambridge, MA 02140",Cambridge,,,
,,place-alsgr,,Allston Street,,,,https://www.mbta.com/stops/place-alsgr,,"1",,"2",,"Allston St and Commonwealth Ave, Boston, MA 02134",Boston,,,
,,place-andrw,,Andrew,,,,https://www.mbta.com/stops/place-andrw,,"1",,"1",,"Dorchester Ave and Southhampton St, South Boston, MA 02127",Boston,,,
,,place-aport,,Airport,,,,https://www.mbta.com/stops/place-aport,,"1",,"1",,"Transportation Way and Service Rd, Boston, MA 02128",Boston,,,
,,place-aqucl,,Aquarium,,,,https://www.mbta.com/stops/place-aqucl,,"1",,"1",,"Atlantic Ave and State St, Boston, MA 02120",Boston,,,
,,place-armnl,,Arlington,,,,https://www.mbta.com/stops/place-armnl,,"1",,"1",,"Arlington St and Boylston St, Boston, MA 02116",Boston,,,
,,place-asmnl,,Ashmont,,,,https://www.mbta.com/stops/place-asmnl,,"1",,"1",,"Dorchester Ave and Ashmont St, Boston, MA 02124",Boston,,,
,,place-astao,,Assembly,,,,https://www.mbta.com/stops/place-astao,,"1",,"1",,"499 Foley St, Somerville, MA 02145",Somerville,,,
,,place-babck,,Babcock Street,,,,https://www.mbta.com/stops/place-babck,,"1",,"2",,"Commonwealth Ave and Babcock St, Boston, MA 02215",Boston,,,
,,place-bbsta,,Back Bay,,,CR-zone-1A,https://www.mbta.com/stops/place-bbsta,,"1",,"1",,"145 Dartmouth St Boston, MA 02116",Boston,,,
,,place-bckhl,,Back of the Hill,,,,https://www.mbta.com/stops/place-bckhl,,"1",,"2",,"100 S Huntington Ave, Boston, MA 02130",Boston,,,
,,place-bcnfd,,Beaconsfield,,,,https://www.mbta.com/stops/place-bcnfd,,"1",,"2",,"124 Beaconsfield Rd, Brookline, MA 02445",Brookline,,,
,,place-bcnwa,,Washington Square,,,,https://www.mbta.com/stops/place-bcnwa,,"1",,"1",,"Beacon St and Washington St, Brookline, MA",Brookline,,,
,,place-belsq,,Bellingham Square,,,,https://www.mbta.com/stops/place-belsq,,"1",,"1",,,Chelsea,,,
,,place-bland,,Blandford Street,,,,https://www.mbta.com/stops/place-bland,,"1",,"2",,"Commonwealth Ave and Blandford Mall, Boston, MA 02215",Boston,,,
,,place-bmmnl,,Beachmont,,,,https://www.mbta.com/stops/place-bmmnl,,"1",,"1",,"630 Winthrop Ave, Revere, MA 02151",Revere,,,
,,place-bndhl,,Brandon Hall,,,,https://www.mbta.com/stops/place-bndhl,,"1",,"2",,"1481 Beacon Street, Brookline, MA",Brookline,,,
,,place-bomnl,,Bowdoin,,,,https://www.mbta.com/stops/place-bomnl,,"1",,"2",,"Cambridge St and New Chardon St/Bowdoin St, Boston, MA 02114",Boston,,,
,,place-boxdt,,Box District,,,,https://www.mbta.com/stops/place-boxdt,,"1",,"1",,,Chelsea,,,
,,place-boyls,,Boylston,,,,https://www.mbta.com/stops/place-boyls,,"1",,"2",,"Boylston St and Tremont St, Boston, MA",Boston,,,
,,place-brdwy,,Broadway,,,,https://www.mbta.com/stops/place-brdwy,,"1",,"1",,"Dorchester Ave and Broadway, Boston, MA",Boston,,,
,,place-brico,,Packards Corner,,,,https://www.mbta.com/stops/place-brico,,"1",,"2",,"Commonwealth Ave and Brighton Ave, Boston, MA 02215",Boston,,,
,,place-brkhl,,Brookline Hills,,,,https://www.mbta.com/stops/place-brkhl,,"1",,"1",,"Tappan St and Cypress St, Brookline, MA 02445",Brookline,,,
,,place-brmnl,,Brigham Circle,,,,https://www.mbta.com/stops/place-brmnl,,"1",,"1",,"Huntington Ave and Francis St, Boston, MA",Boston,,,
,,place-brntn,,Braintree,,,CR-zone-2,https://www.mbta.com/stops/place-brntn,,"1",,"1",,"197 Ivory St, Braintree, MA 02184",Braintree,,,
,,place-bucen,,Boston University Central,,,,https://www.mbta.com/stops/place-bucen,,"1",,"1",,"Commonwealth Ave and Marsh Chapel, Boston, MA 02215",Boston,,,
,,place-buest,,Boston University East,,,,https://www.mbta.com/stops/place-buest,,"1",,"1",,"Commonwealth Ave and Granby St, Boston, MA 02215",Boston,,,
,,place-butlr,,Butler,,,,https://www.mbta.com/stops/place-butlr,,"1",,"1",,"Butler St and Branchfield St, Dorchester, MA 02124",Boston,,,
,,place-buwst,,Boston University West,,,,https://www.mbta.com/stops/place-buwst,,"1",,"2",,"Commonwealth Ave and Amory St, Boston, MA 02215",Boston,,,
,,place-bvmnl,,Brookline Village,,,,https://www.mbta.com/stops/place-bvmnl,,"1",,"1",,"31 Station Street, Brookline, MA 02445",Brookline,,,
,,place-capst,,Capen Street,,,,https://www.mbta.com/stops/place-capst,,"1",,"1",,"50 Capen St, Milton, MA 02186",Milton,,,
,,place-ccmnl,,Community College,,,,https://www.mbta.com/stops/place-ccmnl,,"1",,"1",,"Austin St and Rutherford Ave, Charlestown, MA",Boston,,,
,,place-cedgr,,Cedar Grove,,,,https://www.mbta.com/stops/place-cedgr,,"1",,"1",,"Fellsway St and Milton St, Dorchester, MA 02124",Boston,,,
,,place-cenav,,Central Avenue,,,,https://www.mbta.com/stops/place-cenav,,"1",,"1",,"23 Central Ave, Milton, MA 02186",Milton,,,
,,place-chels,,Chelsea,,,,https://www.mbta.com/stops/place-chels,,"1",,"1",,,Chelsea,,,
,,place-chhil,,Chestnut Hill,,,,https://www.mbta.com/stops/place-chhil,,"1",,"2",,"Hammond St and Chestnut Hill Rd, Newton, MA 02467",Newton,,,
,,place-chill,,Chestnut Hill Avenue,,,,https://www.mbta.com/stops/place-chill,,"1",,"2",,"Commonwealth Ave and Chestnut Hill Ave, Boston, MA",Boston,,,
,,place-chmnl,,Charles/MGH,,,,https://www.mbta.com/stops/place-chmnl,,"1",,"1",,"Cambridge St and Charles St, Boston, MA",Boston,,,
,,place-chncl,,Chinatown,,,,https://www.mbta.com/stops/place-chncl,,"1",,"1",,"Washington Street and Boylston Street, Boston, MA",Boston,,,
,,place-chswk,,Chiswick Road,,,,https://www.mbta.com/stops/place-chswk,,"1",,"2",,"Commonwealth Ave and Chiswick Rd, Boston, MA",Boston,,,
,,place-clmnl,,Cleveland Circle,,,,https://www.mbta.com/stops/place-clmnl,,"1",,"1",,"Beacon St and Chestnut Hill Ave, Brighton, MA",Boston,,,
,,place-cntsq,,Central,,,,https://www.mbta.com/stops/place-cntsq,,"1",,"1",,"Massachusetts Avenue and Prospect Street, Cambridge, MA 02139",Cambridge,,,
,,place-coecl,,Copley,,,,https://www.mbta.com/stops/place-coecl,,"1",,"1",,"Boylston St and Dartmouth St, Boston, MA",Boston,,,
,,place-conrd,,Silver Line Way,,,,https://www.mbta.com/stops/place-conrd,,"1",,"1",,,Boston,,,
,,place-cool,,Coolidge Corner,,,,https://www.mbta.com/stops/place-cool,,"1",,"1",,"Beacon St and Harvard St, Brookline, MA",Brookline,,,
,,place-crtst,,Courthouse,,,,https://www.mbta.com/stops/place-crtst,,"1",,"1",,"Seaport Blvd and Pittsburg St, Boston, MA",Boston,,,
,,place-davis,,Davis,,,,https://www.mbta.com/stops/place-davis,,"1",,"1",,"College Ave and Elm St, Somerville, MA",Somerville,,,
,,place-denrd,,Dean Road,,,,https://www.mbta.com/stops/place-denrd,,"1",,"2",,"Beacon St and Dean Rd, Brookline, MA",Brookline,,,
,,place-dwnxg,,Downtown Crossing,,,,https://www.mbta.com/stops/place-dwnxg,,"1",,"1",,"Washington St and Summer St, Boston, MA",Boston,,,
,,place-eliot,,Eliot,,,,https://www.mbta.com/stops/place-eliot,,"1",,"2",,"248 Lincoln St, Newton, MA 02461",Newton,,,
,,place-engav,,Englewood Avenue,,,,https://www.mbta.com/stops/place-engav,,"1",,"2",,"Beacon St and Englewood Ave, Brookline, MA",Brookline,,,
,,place-estav,,Eastern Avenue,,,,https://www.mbta.com/stops/place-estav,,"1",,"1",,,Chelsea,,,
,,place-fbkst,,Fairbanks Street,,,,https://www.mbta.com/stops/place-fbkst,,"1",,"2",,"Beacon St and Fairbanks Ave, Brookline, MA",Brookline,,,
,,place-fenwd,,Fenwood Road,,,,https://www.mbta.com/stops/place-fenwd,,"1",,"2",,"Huntington Ave and Fenwood Rd, Boston, MA",Boston,,,
,,place-fenwy,,Fenway,,,,https://www.mbta.com/stops/place-fenwy,,"1",,"1",,"411 Park Dr, Boston, MA 02215",Boston,,,
,,place-fldcr,,Fields Corner,,,,https://www.mbta.com/stops/place-fldcr,,"1",,"1",,"50 Freeman St, Dorchester, MA 02122",Boston,,,
,,place-forhl,,Forest Hills,,,CR-zone-1A,https://www.mbta.com/stops/place-forhl,,"1",,"1",,"Washington St and Hyde Park Ave, Jamaica Plain, MA 02130",Boston,,,
,,place-gover,,Government Center,,,,https://www.mbta.com/stops/place-gover,,"1",,"1",,"Cambridge St and Court St, Boston, MA",Boston,,,
,,place-grigg,,Griggs Street,,,,https://www.mbta.com/stops/place-grigg,,"1",,"2",,"Commonwealth Ave and Griggs St, Boston, MA",Boston,,,
,,place-grnst,,Green Street,,,,https://www.mbta.com/stops/place-grnst,,"1",,"1",,"150 Green St, Jamaica Plain, MA",Boston,,,
,,place-haecl,,Haymarket,,,,https://www.mbta.com/stops/place-haecl,,"1",,"1",,"136 Blackstone St, Boston, MA 02109",Boston,,,
,,place-harsq,,Harvard,,,,https://www.mbta.com/stops/place-harsq,,"1",,"1",,"1400 Massachusetts Ave, Cambridge, MA",Cambridge,,,
,,place-harvd,,Harvard Avenue,,,,https://www.mbta.com/stops/place-harvd,,"1",,"1",,"Commonwealth Ave and Harvard Ave, Boston, MA",Boston,,,
,,place-hsmnl,,Heath Street,,,,https://www.mbta.com/stops/place-hsmnl,,"1",,"1",,"Heath St and South Huntington Ave, Boston, MA",Boston,,,
,,place-hwsst,,Hawes Street,,,,https://www.mbta.com/stops/place-hwsst,,"1",,"2",,"Beacon St and Hawes St, Brookline, MA",Brookline,,,
,,place-hymnl,,Hynes Convention Center,,,,https://www.mbta.com/stops/place-hymnl,,"1",,"2",,"100 Massachusetts Ave, Boston, MA",Boston,,,
,,place-jaksn,,Jackson Square,,,,https://www.mbta.com/stops/place-jaksn,,"1",,"1",,"1500 Columbus Ave, Jamaica Plain, MA",Boston,,,
,,place-jfk,,JFK/UMass,,,CR-zone-1A,https://www.mbta.com/stops/place-jfk,,"1",,"1",,"599 Old Colony Ave Boston, MA 02127-3805",Boston,,,
,,place-kencl,,Kenmore,,,,https://www.mbta.com/stops/place-kencl,,"1",,"1",,"Commonwealth Ave and Kenmore St, Boston, MA 02215",Boston,,,
,,place-knncl,,Kendall/MIT,,,,https://www.mbta.com/stops/place-knncl,,"1",,"1",,"300 Main St, Cambridge, MA 02142",Cambridge,,,
,,place-kntst,,Kent Street,,,,https://www.mbta.com/stops/place-kntst,,"1",,"2",,"Beacon St and Powell St, Brookline, MA",Brookline,,,
,,place-lake,,Boston College,,,,https://www.mbta.com/stops/place-lake,,"1",,"1",,"Commonwealth Ave and Lake St, Boston, MA 02135",Boston,,,
,,place-lech,,Lechmere,,,,https://www.mbta.com/stops/place-lech,,"1",,"1",,"Cambridge St and O'Brien Hwy, Cambridge, MA 02141",Cambridge,,,
,,place-lngmd,,Longwood Medical Area,,,,https://www.mbta.com/stops/place-lngmd,,"1",,"1",,"Huntington Ave and Longwood Ave, Boston, MA 02115",Boston,,,
,,place-longw,,Longwood,,,,https://www.mbta.com/stops/place-longw,,"1",,"1",,"30 Chapel St, Brookline, MA 02446",Brookline,,,
,,place-masta,,Massachusetts Avenue,,,,https://www.mbta.com/stops/place-masta,,"1",,"1",,"393 Massachusetts Ave, Boston, MA 02118",Boston,,,
,,place-matt,,Mattapan,,,,https://www.mbta.com/stops/place-matt,,"1",,"1",,"500 River St, Boston, MA 02126",Boston,,,
,,place-mfa,,Museum of Fine Arts,,,,https://www.mbta.com/stops/place-mfa,,"1",,"1",,"Huntington Ave and Ruggles St, Boston, MA",Boston,,,
,,place-miltt,,Milton,,,,https://www.mbta.com/stops/place-miltt,,"1",,"1",,"1 Adams St, Milton, MA 02186",Milton,,,
,,place-mispk,,Mission Park,,,,https://www.mbta.com/stops/place-mispk,,"1",,"2",,"Huntington Ave and Mission Park Dr, Boston, MA 02115",Boston,,,
,,place-mlmnl,,Malden Center,,,CR-zone-1A,https://www.mbta.com/stops/place-mlmnl,,"1",,"1",,"Commercial St and Pleasant St, Malden, MA 02148",Malden,,,
,,place-mvbcl,,Maverick,,,,https://www.mbta.com/stops/place-mvbcl,,"1",,"1",,"Sumner St and Maverick Sq, East Boston, MA",Boston,,,
,,place-newtn,,Newton Highlands,,,,https://www.mbta.com/stops/place-newtn,,"1",,"1",,"60 Station Avenue, Newton, MA 02461",Newton,,,
,,place-newto,,Newton Centre,,,,https://www.mbta.com/stops/place-newto,,"1",,"1",,"72 Union Street, Newton, MA 02459",Newton,,,
,,place-north,,North Station,,,CR-zone-1A,https://www.mbta.com/stops/place-north,,"1",,"1",,"135 Causeway St, Boston MA 02114",Boston,,,
,,place-nqncy,,North Quincy,,,,https://www.mbta.com/stops/place-nqncy,,"1",,"1",,"Hancock St and Hunt St, Quincy, MA 02171",Quincy,,,
,,place-nubn,,Nubian,,,,https://www.mbta.com/stops/place-nubn,,"1",,"1",,"Washington St and Dudley St, Roxbury, MA",Boston,,,
,,place-nuniv,,Northeastern University,,,,https://www.mbta.com/stops/place-nuniv,,"1",,"1",,"Huntington Ave and Opera Pl, Boston, MA 02115",Boston,,,
,,place-ogmnl,,Oak Grove,,,,https://www.mbta.com/stops/place-ogmnl,,"1",,"1",,"Washington St at Winter St, Malden, MA 02148",Malden,,,
,,place-orhte,,Orient Heights,,,,https://www.mbta.com/stops/place-orhte,,"1",,"1",,"1000 Bennington St, East Boston, MA 02128",Boston,,,
,,place-pktrm,,Park Street,,,,https://www.mbta.com/stops/place-pktrm,,"1",,"1",,"Tremont St and Winter St, Boston, MA 02108",Boston,,,
,,place-portr,,Porter,,,CR-zone-1A,https://www.mbta.com/stops/place-portr,,"1",,"1",,"1899 Massachusetts Ave, Cambridge, MA 02140",Cambridge,,,
,,place-prmnl,,Prudential,,,,https://www.mbta.com/stops/place-prmnl,,"1",,"1",,"Huntington Ave and Belvidere St, Boston, MA 02199",Boston,,,
,,place-qamnl,,Quincy Adams,,,,https://www.mbta.com/stops/place-qamnl,,"1",,"1",,"Burgin Pkwy and Centre St, Quincy, MA 02169",Quincy,,,
,,place-qnctr,,Quincy Center,,,CR-zone-1,https://www.mbta.com/stops/place-qnctr,,"1",,"1",,"175 Thomas E Burgin Pkwy, Quincy, MA 02169",Quincy,,,
,,place-rbmnl,,Revere Beach,,,,https://www.mbta.com/stops/place-rbmnl,,"1",,"1",,"220 Shirley Ave, Revere, MA",Revere,,,
,,place-rcmnl,,Roxbury Crossing,,,,https://www.mbta.com/stops/place-rcmnl,,"1",,"1",,"1400 Tremont St, Roxbury, MA",Boston,,,
,,place-river,,Riverside,,,,https://www.mbta.com/stops/place-river,,"1",,"1",,"367 Grove St, Newton, MA 02466",Newton,,,
,,place-rsmnl,,Reservoir,,,,https://www.mbta.com/stops/place-rsmnl,,"1",,"1",,"401 Chestnut Hill Ave, Brookline, MA 02445",Brookline,,,
,,place-rugg,,Ruggles,,,CR-zone-1A,https://www.mbta.com/stops/place-rugg,,"1",,"1",,"1150 Tremont St, Roxbury, MA 02120",Boston,,,
,,place-rvrwy,,Riverway,,,,https://www.mbta.com/stops/place-rvrwy,,"1",,"2",,"S Huntington Ave at Huntington Ave, Boston",Boston,,,
,,place-sbmnl,,Stony Brook,,,,https://www.mbta.com/stops/place-sbmnl,,"1",,"1",,"100 Boylston St, Jamaica Plain, MA",Boston,,,
,,place-sdmnl,,Suffolk Downs,,,,https://www.mbta.com/stops/place-sdmnl,,"1",,"1",,"1230 Bennington St, East Boston, MA 02128",Boston,,,
,,place-shmnl,,Savin Hill,,,,https://www.mbta.com/stops/place-shmnl,,"1",,"1",,"125 Savin Hill Ave, Dorchester, MA 02124",Boston,,,
,,place-smary,,Saint Mary's Street,,,,https://www.mbta.com/stops/place-smary,,"1",,"1",,"Beacon St and Saint Mary's St, Boston, MA",Brookline,,,
,,place-smmnl,,Shawmut,,,,https://www.mbta.com/stops/place-smmnl,,"1",,"1",,"Dayton St and Clementine Park, Dorchester, MA 02124",Boston,,,
,,place-sougr,,South Street,,,,https://www.mbta.com/stops/place-sougr,,"1",,"2",,,Boston,,,
,,place-spmnl,,Science Park/West End,,,,https://www.mbta.com/stops/place-spmnl,,"1",,"1",,"Leverett Circle and Nashua St, Boston, MA 02114",Boston,,,
,,place-sstat,,South Station,,,CR-zone-1A,https://www.mbta.com/stops/place-sstat,,"1",,"1",,"700 Atlantic Ave, Boston, MA 02110",Boston,,,
,,place-state,,State,,,,https://www.mbta.com/stops/place-state,,"1",,"1",,"200 Washington St, Boston, MA",Boston,,,
,,place-sthld,,Sutherland Road,,,,https://www.mbta.com/stops/place-sthld,,"1",,"2",,"Commonwealth Ave and Sutherland Rd, Boston, MA",Boston,,,
,,place-stplb,,Saint Paul Street,,,,https://www.mbta.com/stops/place-stplb,,"1",,"2",,"Commonwealth Ave and Saint Paul St, Boston, MA 02215",Boston,,,
,,place-stpul,,Saint Paul Street,,,,https://www.mbta.com/stops/place-stpul,,"1",,"2",,"Beacon St and Saint Paul St, Brookline, MA 02446",Brookline,,,
,,place-sull,,Sullivan Square,,,,https://www.mbta.com/stops/place-sull,,"1",,"1",,"Maffa Way and Cambridge St, Charlestown, MA 02129",Boston,,,
,,place-sumav,,Summit Avenue,,,,https://www.mbta.com/stops/place-sumav,,"1",,"2",,"Beacon St and Summit Ave, Brookline, MA",Brookline,,,
,,place-symcl,,Symphony,,,,https://www.mbta.com/stops/place-symcl,,"1",,"2",,"Massachusetts Ave and Huntington Ave, Boston, MA",Boston,,,
,,place-tapst,,Tappan Street,,,,https://www.mbta.com/stops/place-tapst,,"1",,"2",,"Beacon St and Tappan St, Brookline, MA",Brookline,,,
,,place-tumnl,,Tufts Medical Center,,,,https://www.mbta.com/stops/place-tumnl,,"1",,"1",,"750 Washington St, Boston, MA",Boston,,,
,,place-valrd,,Valley Road,,,,https://www.mbta.com/stops/place-valrd,,"1",,"2",,"291 Valley Rd, Milton, MA 02186",Milton,,,
,,place-waban,,Waban,,,,https://www.mbta.com/stops/place-waban,,"1",,"2",,"Beacon St and Waban Sq, Newton, MA 02468",Newton,,,
,,place-wascm,,Washington Street,,,,https://www.mbta.com/stops/place-wascm,,"1",,"1",,"Commonwealth Ave and Washington St, Boston, MA",Boston,,,
,,place-welln,,Wellington,,,,https://www.mbta.com/stops/place-welln,,"1",,"1",,"Revere Beach Pkwy and Rivers Edge Dr, Medford, MA 02155",Medford,,,
,,place-wimnl,,Wood Island,,,,https://www.mbta.com/stops/place-wimnl,,"1",,"1",,"450 Bennington St, East Boston, MA",Boston,,,
,,place-wlsta,,Wollaston,,,,https://www.mbta.com/stops/place-wlsta,,"1",,"1",,"90 Woodbine St, Quincy, MA 02171",Quincy,,,
,,place-wondl,,Wonderland,,,,https://www.mbta.com/stops/place-wondl,,"1",,"1",,"1300 North Shore Rd, Revere, MA 02151",Revere,,,
,,place-woodl,,Woodland,,,,https://www.mbta.com/stops/place-woodl,,"1",,"1",,"1940 Washington St, Newton, MA 02466",Newton,,,
,,place-wrnst,,Warren Street,,,,https://www.mbta.com/stops/place-wrnst,,"1",,"2",,"Commonwealth Ave and Warren St, Boston, MA",Boston,,,
,,place-wtcst,,World Trade Center,,,,https://www.mbta.com/stops/place-wtcst,,"1",,"1",,"Congress St and World Trade Center Ave, Boston, MA",Boston,,,
,,place-CM-0493,,Wareham Village,,,CF-zone-buzzards,https://www.mbta.com/stops/place-CM-0493,,"1",,"1",,"176 Merchants Way, Wareham, MA 02571",Wareham,,,
,,place-CM-0547,,Buzzards Bay,,,CF-zone-buzzards,https://www.mbta.com/stops/place-CM-0547,,"1",,"1",,"70 Main Street, Buzzards Bay, MA 02532",Bourne,,,
,,place-CM-0564,,Bourne,,,CF-zone-buzzards,https://www.mbta.com/stops/place-CM-0564,,"1",,"1",,"21 Bourne Bridge, Bourne, MA 02532",Bourne,,,
,,place-CM-0790,,Hyannis,,,CF-zone-hyannis,https://www.mbta.com/stops/place-CM-0790,,"1",,"1",,"215 Iyannough Road, Hyannis, MA 02601",Barnstable,,,
,,place-DB-0095,,Readville,,,CR-zone-2,https://www.mbta.com/stops/place-DB-0095,,"1",,"1",,"1800 Hyde Park Ave, Hyde Park, MA 02136",Boston,,,
,,place-DB-2205,,Fairmount,,,CR-zone-1A,https://www.mbta.com/stops/place-DB-2205,,"1",,"1",,"Fairmount Ave and Truman Hwy, Hyde Park, MA 02136",Boston,,,
,,place-DB-2222,,Blue Hill Avenue,,,CR-zone-1A,https://www.mbta.com/stops/place-DB-2222,,"1",,"1",,"Blue Hill Ave or Cummins Hwy at Woodhaven St, Mattapan, MA 02126",Boston,,,
,,place-DB-2230,,Morton Street,,,CR-zone-1A,https://www.mbta.com/stops/place-DB-2230,,"1",,"1",,"865 Morton St, Mattapan, MA 02126",Boston,,,
,,place-DB-2240,,Talbot Avenue,,,CR-zone-1A,https://www.mbta.com/stops/place-DB-2240,,"1",,"1",,"210 Talbot Ave, Boston, MA 02124",Boston,,,
,,place-DB-2249,,Four Corners/Geneva,,,CR-zone-1A,https://www.mbta.com/stops/place-DB-2249,,"1",,"1",,"171 Geneva Ave, Boston, MA 02121",Boston,,,
,,place-DB-2258,,Uphams Corner,,,CR-zone-1A,https://www.mbta.com/stops/place-DB-2258,,"1",,"1",,"691 Dudley St, Dorchester, MA 02125",Boston,,,
,,place-DB-2265,,Newmarket,,,CR-zone-1A,https://www.mbta.com/stops/place-DB-2265,,"1",,"1",,"1070 Massachusetts Ave, Boston, MA 02118",Boston,,,
,,place-ER-0046,,Chelsea,,,CR-zone-1A,https://www.mbta.com/stops/place-ER-0046,,"1",,"2",,"Arlington St and 6th St, Chelsea, MA 02150",Chelsea,,,
,,place-ER-0099,,River Works,GE Employees Only,,CR-zone-2,https://www.mbta.com/stops/place-ER-0099,,"1",,"2",,"1000 Western Ave, Lynn, MA 01910 (General Electric employees only)",Lynn,,,
,,place-ER-0115,,Lynn,,,CR-zone-2,https://www.mbta.com/stops/place-ER-0115,,"1",,"1",,"325 Broad St, Lynn, MA 01901",Lynn,,,
,,place-ER-0128,,Swampscott,,,CR-zone-3,https://www.mbta.com/stops/place-ER-0128,,"1",,"1",,"Burrill St and Railroad Ave, Swampscott, MA 01907",Swampscott,,,
,,place-ER-0168,,Salem,,,CR-zone-3,https://www.mbta.com/stops/place-ER-0168,,"1",,"1",,"252 Bridge St, Salem, MA 01970",Salem,,,
,,place-ER-0183,,Beverly,,,CR-zone-4,https://www.mbta.com/stops/place-ER-0183,,"1",,"1",,"10 Park St, Beverly, MA 01915",Beverly,,,
,,place-ER-0208,,North Beverly,,,CR-zone-5,https://www.mbta.com/stops/place-ER-0208,,"1",,"1",,"Enon St and Dodge St, Beverly, MA 01915",Beverly,,,
,,place-ER-0227,,Hamilton/Wenham,,,CR-zone-5,https://www.mbta.com/stops/place-ER-0227,,"1",,"1",,"Bay Rd and Walnut Rd, Hamilton, MA 01982",Hamilton,,,
,,place-ER-0276,,Ipswich,,,CR-zone-6,https://www.mbta.com/stops/place-ER-0276,,"1",,"1",,"4 Peatfield St, Ipswich, MA 01938",Ipswich,,,
,,place-ER-0312,,Rowley,,,CR-zone-7,https://www.mbta.com/stops/place-ER-0312,,"1",,"1",,"70 Railroad Ave, Rowley, MA 01969",Rowley,,,
,,place-ER-0362,,Newburyport,,,CR-zone-8,https://www.mbta.com/stops/place-ER-0362,,"1",,"1",,"25 Boston Way, Newburyport, MA 01950",Newburyport,,,
,,place-FB-0109,,Endicott,,,CR-zone-2,https://www.mbta.com/stops/place-FB-0109,,"1",,"2",,"186 Grant Ave, Dedham, MA 02026",Dedham,,,
,,place-FB-0118,,Dedham Corporate Center,,,CR-zone-2,https://www.mbta.com/stops/place-FB-0118,,"1",,"1",,"125 Allied Dr, Dedham, MA 02026",Dedham,,,
,,place-FB-0125,,Islington,,,CR-zone-3,https://www.mbta.com/stops/place-FB-0125,,"1",,"2",,"48 Carroll Ave, Westwood, MA 02090",Westwood,,,
